latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
23.77972,86.20901,325.35,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,289.49,5.99,N
23.73605,86.43001,305.49,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.1,1.38,N
23.73516,86.43451,307.1,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.16,2.77,N
23.77461,86.21239,309.8,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.7,1.42,N
23.77294,86.1984,306.54,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.55,1.66,N
23.77207,86.20279,308.71,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.87,1.97,N
23.55879,87.24102,317.46,0.52,0.5,2025-09-08,2023,N,nominal,2.0NRT,283.81,2.1,N
23.71526,86.4439,305.24,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.15,1.38,N
23.71347,86.45286,313.07,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.48,2.69,N
23.92683,85.3428,304.92,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,287.07,0.77,N
23.71453,86.42499,306.63,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.06,1.92,N
23.71363,86.42949,306.02,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.75,1.41,N
23.61307,86.79183,306.86,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,286.87,1,N
23.68984,86.39103,309.91,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.34,1.92,N
23.68554,86.39005,311.12,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,286.74,1.92,N
23.68465,86.39444,318.02,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.4,2.34,N
23.68124,86.38907,309.93,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,286.49,1.31,N
23.68035,86.39346,311.98,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.61,1.61,N
23.67945,86.39792,305.49,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.11,1.61,N
23.67514,86.39697,310.13,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.65,1.61,N
23.67423,86.40146,309.75,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,288.29,2.02,N
23.75908,85.87067,308.42,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.03,1.48,N
23.90842,85.09423,306.6,0.38,0.43,2025-09-08,2023,N,nominal,2.0NRT,283.87,0.58,N
23.75829,85.85295,306.71,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.83,1.3,N
23.75747,85.85706,307.75,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.47,1.3,N
23.75665,85.86114,306.01,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.27,1.52,N
23.82445,85.49974,306.19,0.4,0.45,2025-09-08,2023,N,nominal,2.0NRT,285.54,2.43,N
23.6957,86.07615,313.56,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.35,1.74,N
23.68293,86.09548,311.75,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.51,1.99,N
23.69688,86.07745,314.44,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.32,1.54,N
23.78127,85.57755,306.64,0.41,0.45,2025-09-08,2023,N,nominal,2.0NRT,283.03,1.38,N
23.68089,86.0915,305.05,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.48,1.22,N
23.68005,86.09579,310.07,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.42,1.22,N
23.67753,86.08619,309.78,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.44,1.86,N
24.56506,81.00372,306.76,0.39,0.36,2025-09-08,2023,N,nominal,2.0NRT,286.83,0.81,N
23.74407,85.5063,303.17,0.41,0.45,2025-09-08,2023,N,nominal,2.0NRT,282.42,0.77,N
23.71175,85.28391,305.77,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,286.73,1.54,N
23.69528,85.36923,303.11,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,283.36,0.61,N
23.69744,85.29285,304.27,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,285.48,1.26,N
23.65559,85.50809,305.76,0.41,0.45,2025-09-08,2023,N,nominal,2.0NRT,281.16,1.05,N
23.64762,85.4402,302.13,0.4,0.45,2025-09-08,2023,N,nominal,2.0NRT,281.67,0.59,N
24.16088,82.66869,300.89,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,277.84,1.05,N
23.71936,85.00793,304.61,0.57,0.43,2025-09-08,2023,N,nominal,2.0NRT,286.41,1.01,N
24.14207,82.71331,303.45,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,282.18,0.84,N
24.1573,82.56627,329.61,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,283.12,3.78,N
24.71537,75.95438,305.29,0.49,0.4,2025-09-08,2023,N,nominal,2.0NRT,291.93,0.99,N
22.87435,86.0611,309.69,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.35,1.93,N
22.7932,86.1953,304.61,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.18,0.99,N
22.79137,86.20422,304.17,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.13,1.68,N
22.79045,86.20872,305.74,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.44,1.34,N
22.78888,86.19431,304.92,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,283.77,0.99,N
22.78796,86.19876,314.31,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.51,1.68,N
22.78706,86.20319,310.67,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.51,1.68,N
22.78614,86.20766,311.18,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.46,1.34,N
22.7924,86.19764,306.93,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.17,1.48,N
22.79062,86.20661,306.41,0.47,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.34,2.45,N
22.78808,86.19663,312.07,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.02,1.48,N
22.78632,86.20553,318.36,0.47,0.47,2025-09-08,2023,N,nominal,2.0NRT,284.18,2.45,N
22.79975,86.09211,311.13,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.27,1.49,N
22.37846,87.27674,312.84,0.55,0.51,2025-09-08,2023,N,nominal,2.0NRT,288.93,2.39,N
22.37734,87.28204,313.96,0.55,0.51,2025-09-08,2023,N,nominal,2.0NRT,288.46,1.98,N
22.3682,87.30221,311.34,0.55,0.51,2025-09-08,2023,N,nominal,2.0NRT,286.68,1.68,N
22.36354,87.30108,313.15,0.55,0.51,2025-09-08,2023,N,nominal,2.0NRT,287.05,2.56,N
22.36275,87.29989,309.89,0.55,0.51,2025-09-08,2023,N,nominal,2.0NRT,286.84,2.15,N
22.59206,85.90469,305.96,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,287.11,1.13,N
22.36768,87.01544,307.35,0.53,0.5,2025-09-08,2023,N,nominal,2.0NRT,289.84,1.59,N
22.36663,87.02056,307.17,0.53,0.5,2025-09-08,2023,N,nominal,2.0NRT,289.94,1.39,N
22.57168,85.8953,314.92,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,286.73,2.34,N
22.05215,88.12599,308.92,0.63,0.54,2025-09-08,2023,N,nominal,2.0NRT,278.76,2.96,N
23.1665,82.34113,337.33,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,282.34,1.87,N
23.16724,82.33691,317.23,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,281.32,3.1,N
23.16576,82.34537,302.93,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,280.62,1.87,N
22.05201,88.12531,310.82,0.63,0.54,2025-09-08,2023,N,nominal,2.0NRT,278.58,3.39,N
23.16375,82.3362,327.9,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,281.36,3.1,N
23.163,82.34045,302.89,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,280.8,1.87,N
22.13834,85.4175,302.08,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,286.43,0.73,N
22.1323,85.38176,304.24,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.12,0.75,N
22.21515,84.86965,306.68,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,288.55,1.74,N
22.21187,84.86493,306.65,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,288.91,1.17,N
22.20859,84.86021,307.31,0.4,0.44,2025-09-08,2023,N,nominal,2.0NRT,288.55,1.17,N
21.99133,85.32505,305.39,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.8,1.06,N
21.99023,85.32638,309.34,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.02,1,N
21.92888,85.21906,303.77,0.42,0.45,2025-09-08,2023,N,nominal,2.0NRT,288.82,1.17,N
21.92808,85.22316,306.09,0.42,0.45,2025-09-08,2023,N,nominal,2.0NRT,289.51,1.04,N
21.92394,85.22224,309.77,0.42,0.45,2025-09-08,2023,N,nominal,2.0NRT,289.6,1.32,N
22.0385,83.7348,298.4,0.52,0.42,2025-09-08,2023,N,nominal,2.0NRT,284.09,0.94,N
22.15498,82.09375,307.4,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,288.64,1.46,N
21.92524,83.33838,315.59,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.56,4.52,N
21.92257,83.35272,316.48,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,288.09,2.46,N
21.91974,83.34715,304.36,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.03,2.46,N
21.91885,83.35194,316.12,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,288.16,2.46,N
21.92737,83.34177,307.07,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.1,0.78,N
21.92193,83.35058,322.43,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,288.98,3.08,N
21.92365,83.341,305.87,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.54,1.85,N
21.91821,83.3498,308.47,0.5,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.16,3.08,N
21.87755,83.55296,303.96,0.51,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.27,1.41,N
21.87608,83.49672,305.96,0.51,0.41,2025-09-08,2023,N,nominal,2.0NRT,287.21,1.57,N
22.00528,82.67375,306.31,0.46,0.39,2025-09-08,2023,N,nominal,2.0NRT,289.48,1.45,N
22.00247,82.66859,309.93,0.46,0.39,2025-09-08,2023,N,nominal,2.0NRT,289.48,1.45,N
21.77865,83.8335,304.33,0.53,0.42,2025-09-08,2023,N,nominal,2.0NRT,289.8,2.88,N
21.76048,83.84555,312.01,0.53,0.42,2025-09-08,2023,N,nominal,2.0NRT,290.27,3.38,N
21.73178,83.84991,309.5,0.53,0.42,2025-09-08,2023,N,nominal,2.0NRT,289.97,2.9,N
21.67999,84.03795,314.21,0.55,0.42,2025-09-08,2023,N,nominal,2.0NRT,290.15,3.43,N
21.73118,83.84738,307.45,0.53,0.42,2025-09-08,2023,N,nominal,2.0NRT,289.74,2.22,N
21.67962,84.04103,315.5,0.55,0.42,2025-09-08,2023,N,nominal,2.0NRT,290.4,2.97,N
21.67574,84.04019,329.68,0.55,0.42,2025-09-08,2023,N,nominal,2.0NRT,289.63,2.97,N
21.00044,86.0275,307.13,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,290.24,1.27,N
20.99886,86.01245,318.79,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,289.66,2.61,N
20.99791,86.01714,310,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,289.99,2.37,N
20.99444,86.01142,307.36,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,289.68,1.9,N
20.99349,86.01611,307.1,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,289.73,1.6,N
20.97329,86.0018,307.99,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,290.63,1.77,N
20.96993,86.00384,308.49,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,290.52,3.35,N
20.96809,86.01318,319.42,0.49,0.48,2025-09-08,2023,N,nominal,2.0NRT,290.78,3.24,N
20.95184,86.04868,306.39,0.49,0.49,2025-09-08,2023,N,nominal,2.0NRT,290.33,1.8,N
21.6708,82.08277,310.5,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,289.54,1.64,N
21.08068,85.03119,306.29,0.42,0.45,2025-09-08,2023,N,nominal,2.0NRT,289.85,1.95,N
21.07988,85.03526,310.65,0.42,0.46,2025-09-08,2023,N,nominal,2.0NRT,290.46,1.95,N
21.07908,85.0393,307.13,0.42,0.46,2025-09-08,2023,N,nominal,2.0NRT,290.26,2.64,N
21.57658,82.02197,305.85,0.44,0.38,2025-09-08,2023,N,nominal,2.0NRT,289.38,1.25,N
20.97493,85.17199,309.73,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.22,1.27,N
20.96994,85.17514,324.79,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.84,2.23,N
20.96331,85.18665,328.83,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.58,2.44,N
20.96978,85.15356,312.56,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.83,1.26,N
20.96655,85.17006,308.86,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.13,2.23,N
20.96412,85.18247,313.01,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.33,2.11,N
20.96247,85.19092,312.5,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.78,2.44,N
20.9656,85.1526,308.53,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,287.96,1.39,N
20.96398,85.16086,308.25,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.07,1.28,N
20.96317,85.16496,309.97,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.55,1.28,N
20.96237,85.16911,306.87,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.33,1.6,N
20.96156,85.17323,318.23,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,288.6,1.6,N
20.96216,85.01495,307.83,0.42,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.78,1.28,N
20.96129,85.01519,310.37,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.72,1.68,N
20.8897,84.98206,305.9,0.42,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.98,0.21,N
20.86658,84.98953,305.12,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.95,1.22,N
20.86576,84.99369,312.11,0.43,0.46,2025-09-08,2023,N,nominal,2.0NRT,290.32,0.73,N
20.80494,85.25728,308.78,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.46,0.97,N
20.7965,85.25533,330.87,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.46,3.3,N
20.79439,85.25245,338.52,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,290.4,7.44,N
20.79357,85.2567,312.64,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.13,4.39,N
20.78688,85.26853,311.75,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.31,1.41,N
20.78346,85.26336,311.89,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.34,1.41,N
20.78265,85.2676,308.12,0.44,0.46,2025-09-08,2023,N,nominal,2.0NRT,289.03,1.41,N
20.75997,85.29337,313.51,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,289.52,1.72,N
20.75916,85.29759,315.13,0.45,0.47,2025-09-08,2023,N,nominal,2.0NRT,289.77,1.72,N
21.3791,81.67956,310.55,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,288.58,1.83,N
21.37512,81.64063,305.88,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,288.13,1.7,N
21.36522,81.67679,307.38,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,288.28,2,N
21.3548,81.67474,305.18,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,287.04,1.22,N
21.35204,81.66998,312.35,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,286.44,2.75,N
21.35135,81.66692,315.79,0.43,0.38,2025-09-08,2023,N,nominal,2.0NRT,286.72,3,N
20.5301,85.90965,304.57,0.49,0.49,2025-09-08,2023,N,nominal,2.0NRT,288.76,1.98,N
22.26577,75.13313,305.63,0.51,0.41,2025-09-08,2023,N,nominal,2.0NRT,291.98,0.81,N
20.24321,86.60718,307.22,0.55,0.51,2025-09-08,2025,N,nominal,2.0NRT,288.5,4.25,N
21.1035,72.63619,304.22,0.45,0.47,2025-09-08,2025,N,nominal,2.0NRT,288.01,1.1,N
20.9102,71.45958,305.44,0.53,0.5,2025-09-08,2025,N,nominal,2.0NRT,292.72,1.18,N
19.56909,71.35312,341.91,0.52,0.5,2025-09-08,2025,N,nominal,2.0NRT,293.33,6.53,N
19.5685,71.35814,306.82,0.52,0.5,2025-09-08,2025,N,nominal,2.0NRT,292.88,6.53,N
17.61759,83.21205,309.21,0.57,0.43,2025-09-08,2025,N,nominal,2.0NRT,289.19,2.09,N
17.61069,83.20512,310.45,0.57,0.43,2025-09-08,2025,N,nominal,2.0NRT,289.56,1.99,N
17.60674,83.20432,307.19,0.57,0.43,2025-09-08,2025,N,nominal,2.0NRT,289.29,1.99,N
17.60855,83.20312,308.31,0.57,0.43,2025-09-08,2025,N,nominal,2.0NRT,289.59,1.94,N
17.6046,83.20231,311.94,0.57,0.43,2025-09-08,2025,N,nominal,2.0NRT,289.54,1.94,N
18.69356,73.04218,307.92,0.4,0.44,2025-09-08,2025,N,nominal,2.0NRT,292.68,1.02,N
18.68947,73.04159,308.98,0.4,0.44,2025-09-08,2025,N,nominal,2.0NRT,291.88,1.12,N
18.68683,73.02955,317.71,0.4,0.44,2025-09-08,2025,N,nominal,2.0NRT,292.71,1.49,N
18.68538,73.041,312.8,0.4,0.44,2025-09-08,2025,N,nominal,2.0NRT,292.46,1.12,N
18.68129,73.04041,303.73,0.4,0.44,2025-09-08,2025,N,nominal,2.0NRT,291.95,1.46,N
16.74811,82.30231,303.89,0.52,0.42,2025-09-08,2025,N,nominal,2.0NRT,289.75,2.85,N
17.14155,77.18327,307.23,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.86,0.78,N
17.13933,77.17542,307.14,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.39,0.79,N
17.06441,76.97871,309.4,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.94,1.32,N
15.33862,76.27883,322.23,0.4,0.37,2025-09-08,2025,N,nominal,2.0NRT,290.85,1.35,N
15.33414,76.28569,307.93,0.4,0.37,2025-09-08,2025,N,nominal,2.0NRT,290.6,1.19,N
15.17793,77.10448,312.18,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.61,1.32,N
15.17517,77.10036,310.1,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.56,1.1,N
15.22391,76.76186,306.36,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.03,0.98,N
15.22335,76.76547,304.92,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.9,0.98,N
15.02433,78.01505,309.46,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,294.82,0.85,N
15.02101,78.01448,306.32,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,294.12,0.85,N
15.18377,76.67339,309.81,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.55,1.07,N
15.18545,76.64023,307.42,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.85,1.26,N
15.17988,76.67648,315.61,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.85,1.85,N
15.18155,76.64332,304.46,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.94,1.31,N
15.17821,76.66507,309.14,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.74,1.86,N
15.17654,76.67594,308.12,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.64,1.85,N
15.17375,76.69407,314.79,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.34,0.96,N
15.17598,76.65728,321.24,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.34,2.48,N
15.17654,76.65366,312.3,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,289.44,1.34,N
15.17153,76.68629,306.36,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,292.55,0.95,N
15.17153,76.66399,306.9,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,288.63,0.8,N
15.16708,76.67072,304.27,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,289.47,0.56,N
15.16652,76.67435,304.63,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,291.12,0.56,N
15.13706,76.71036,304.5,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,290.91,0.33,N
15.17411,76.3767,303.56,0.4,0.37,2025-09-08,2025,N,nominal,2.0NRT,290.9,0.47,N
15.1702,76.37984,302.26,0.4,0.37,2025-09-08,2025,N,nominal,2.0NRT,291,0.96,N
15.16684,76.3793,307.03,0.4,0.37,2025-09-08,2025,N,nominal,2.0NRT,290.57,0.96,N
14.60639,78.5236,307.62,0.39,0.36,2025-09-08,2025,N,nominal,2.0NRT,290.04,0.64,N
14.30907,79.20047,307.62,0.41,0.37,2025-09-08,2025,N,nominal,2.0NRT,292.51,0.91,N
13.44641,80.09612,307.12,0.45,0.39,2025-09-08,2027,N,nominal,2.0NRT,286.97,1.16,N
13.89835,76.56411,305.99,0.39,0.36,2025-09-08,2027,N,nominal,2.0NRT,291.47,0.7,N
13.08183,79.98051,310.34,0.45,0.39,2025-09-08,2027,N,nominal,2.0NRT,292.63,1.64,N
12.85556,79.90575,318.47,0.44,0.39,2025-09-08,2027,N,nominal,2.0NRT,292.21,2.94,N
12.85642,79.90731,311.19,0.44,0.39,2025-09-08,2027,N,nominal,2.0NRT,292.61,2.07,N
12.85288,79.90668,307.23,0.44,0.39,2025-09-08,2027,N,nominal,2.0NRT,292.33,2.14,N
13.16989,77.8158,320.91,0.39,0.36,2025-09-08,2027,N,nominal,2.0NRT,290.6,1.33,N
11.2666,80.00554,330.45,0.47,0.4,2025-09-08,2027,N,nominal,2.0NRT,291.85,7.25,N
8.72314,80.32514,313.9,0.52,0.42,2025-09-08,2027,N,nominal,2.0NRT,280.18,2.5,N
8.72234,80.3299,314.97,0.52,0.42,2025-09-08,2027,N,nominal,2.0NRT,283.55,2.93,N
39.86343,98.25539,298.98,0.45,0.63,2025-09-08,2019,N,nominal,2.0NRT,286.35,0.62,N
39.84527,98.27504,295.35,0.45,0.63,2025-09-08,2019,N,nominal,2.0NRT,285.24,0.54,N
39.81458,98.29446,301.28,0.45,0.63,2025-09-08,2019,N,nominal,2.0NRT,290.35,1.94,N
39.8091,98.29164,302.93,0.45,0.63,2025-09-08,2019,N,nominal,2.0NRT,288.93,1.58,N
39.79329,97.89023,296.88,0.43,0.62,2025-09-08,2019,N,nominal,2.0NRT,286.33,1.21,N
39.8083,82.82597,301.71,0.39,0.37,2025-09-08,2019,N,nominal,2.0NRT,287.91,0.38,N
38.86459,83.91229,298.72,0.38,0.36,2025-09-08,2019,N,nominal,2.0NRT,287.82,0.56,N
38.05355,67.25494,323.85,0.69,0.74,2025-09-08,2019,N,nominal,2.0NRT,292.42,53.89,N
38.05343,67.26259,356.07,0.68,0.74,2025-09-08,2019,N,nominal,2.0NRT,316.69,53.89,N
38.05331,67.2702,314.41,0.68,0.74,2025-09-08,2019,N,nominal,2.0NRT,292.32,24.19,N
38.04647,67.26185,338.72,0.68,0.74,2025-09-08,2019,N,nominal,2.0NRT,290.78,7.75,N
38.04659,67.25391,301.72,0.69,0.74,2025-09-08,2019,N,nominal,2.0NRT,289.83,7.75,N
38.04634,67.26974,300.73,0.68,0.74,2025-09-08,2019,N,nominal,2.0NRT,289.78,4.86,N
29.45828,76.86664,299.58,0.5,0.41,2025-09-08,2021,N,nominal,2.0NRT,276.58,0.28,N
28.89097,77.10899,309.65,0.48,0.4,2025-09-08,2021,N,nominal,2.0NRT,288.38,1.22,N
28.82149,76.95911,298.34,0.49,0.4,2025-09-08,2021,N,nominal,2.0NRT,274.5,0.32,N
25.03222,87.37012,304.7,0.5,0.49,2025-09-08,2023,N,nominal,2.0NRT,285.28,1.75,N
26.60411,73.68469,304.35,0.46,0.47,2025-09-08,2023,N,nominal,2.0NRT,290.88,0.97,N
23.36634,56.28362,317.47,0.41,0.37,2025-09-08,2205,N,nominal,2.0NRT,298.4,0.99,N
23.19298,55.45758,332.2,0.39,0.37,2025-09-08,2205,N,nominal,2.0NRT,302.09,2.98,N
23.19171,55.46525,310.53,0.39,0.37,2025-09-08,2205,N,nominal,2.0NRT,299.66,1.34,N
39.30899,62.97419,301.32,0.47,0.39,2025-09-08,2201,N,nominal,2.0NRT,290.41,0.87,N
22.67419,56.24817,313.28,0.42,0.37,2025-09-08,2205,N,nominal,2.0NRT,300.15,1.06,N
38.68222,65.95389,301.92,0.43,0.46,2025-09-08,2201,N,nominal,2.0NRT,289.27,0.96,N
38.67812,65.9524,303.59,0.43,0.46,2025-09-08,2201,N,nominal,2.0NRT,287.58,0.96,N
22.67349,56.25219,309.95,0.42,0.37,2025-09-08,2205,N,nominal,2.0NRT,298.97,0.87,N
39.25151,63.17171,302.61,0.47,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.49,0.79,N
39.20457,63.25442,303.49,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.87,0.78,N
22.67076,56.24749,315.31,0.42,0.37,2025-09-08,2205,N,nominal,2.0NRT,299.37,1.06,N
39.18612,63.34725,306.25,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.3,0.86,N
39.16999,63.25468,317.71,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,291.08,2.57,N
22.44307,56.69963,317.35,0.43,0.38,2025-09-08,2205,N,nominal,2.0NRT,288.25,2.01,N
39.15687,63.32014,301.7,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.79,1.19,N
39.16529,63.25895,302.33,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.31,1.04,N
39.13445,63.41235,300.19,0.49,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.31,0.66,N
39.12971,63.41668,311.91,0.49,0.4,2025-09-08,2201,N,nominal,2.0NRT,290.16,1.31,N
39.1675,63.25251,304.1,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.11,0.96,N
39.16644,63.25796,299.38,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,288.61,0.96,N
22.60633,54.06915,317.06,0.38,0.36,2025-09-08,2205,N,nominal,2.0NRT,301.96,2.32,N
39.16538,63.26342,300.26,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.17,0.5,N
39.15468,63.31811,307.32,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,289.33,1,N
22.52809,54.0517,332.37,0.38,0.36,2025-09-08,2205,N,nominal,2.0NRT,298.2,2.73,N
39.12577,63.30861,300.94,0.48,0.4,2025-09-08,2201,N,nominal,2.0NRT,288.97,0.49,N
